road,id,model_type,name,lat,lon,length,condition,road_lrp,nearest_road,distance_to_nearest_road
N1,N1_1079,link,Info.Missing,20.8869441,92.2996386,0.5889999999999986,,N1LRP464,N106_4,175.64006862633627
N1,N1_1083,link,Teknaf 2 km,20.8782216,92.2977774,0.3129999999999882,,N1LRP465,N106_4,176.51700690598418
N1,N1_1084,link,Km post missing,20.8692771,92.2981386,1.0,,N1LRP466,N106_4,177.48277889591415
N1,N1_1085,link,Infor.missing,20.8629722,92.298083,0.6980000000000359,,N1LRP467,N106_4,178.15482678805057
N102,N102_2,link,Km post missing,23.4867219,91.1133056,0.016000000000000014,,N102LRP001,N1_148,0.9858160776889144
N102,N102_3,link,B Baria 68 km Sylhet 248 km,23.4935274,91.1069167,1.0,,N102LRP002,N1_146,1.7324460896083127
N102,N102_7,link,Km post missing,23.5020278,91.1050556,0.4889999999999999,,N102LRP003,N1_146,2.6722812116056414
N102,N102_8,link,Km post missing,23.5093333,91.0996386,1.0,,N102LRP004,N1_145,3.5349876957591104
N102,N102_10,link,Km post missing,23.5166389,91.0939441,0.7510000000000003,,N102LRP005,N1_144,4.304531408550273
N102,N102_11,link,B Baria 66 km Sylhet 244 km,23.5246104,91.0887774,1.056,,N102LRP006,N1_144,5.161340210930286
N102,N102_13,link,"B. Bari 65 km, Sylhet 243 km",23.5322771,91.0834719,0.020000000000000462,,N102LRP007,N1_141,5.9464520072406355
N102,N102_14,link,B Baria 64 km Sylhet 242 km,23.5419441,91.0772771,1.0249999999999995,,N102LRP008,N1_139,6.90829171759319
N102,N102_16,link,B Baria 63 km Sylhet 241 km,23.5457774,91.0706104,0.5750000000000011,,N102LRP009,N1_139,7.203218736561507
N102,N102_18,link,Km post missing,23.5523611,91.064,0.3650000000000002,,N102LRP010,N1_139,7.877886283270382
N102,N102_20,link,"B Baria 61 km, Sylhet 239 km",23.5590556,91.0591111,0.5200000000000014,,N102LRP011,N1_137,8.586187659905942
N102,N102_23,link,B Baria 60 km Sylhet 238 km,23.5669438,91.0549167,0.0600000000000005,,N102LRP012,N1_137,9.435673369761494
N102,N102_25,link,B Baria 59 km Sylhet 237 km,23.5745827,91.05925,0.08099999999999952,,N102LRP013,N1_137,10.30818057646116
N102,N102_26,link,BBaria 58 km Sylhet 236 km,23.5768882,91.041833,0.988999999999999,,N102LRP014,N1_130,10.22483204547722
N102,N102_27,link,B Baria 57 km Sylhet235 km,23.5813882,91.0357774,0.9880000000000013,,N102LRP015,N1_130,10.53937930742111
N102,N102_29,link,B Baria56 km Sylhet234 km,23.5858886,91.0283049,0.9330000000000016,,N102LRP016,N1_130,10.878955053062414
N102,N102_30,link,"B Baria 55 km, Sylhet 233 km",23.58744775805022,91.01909396942392,1.0,,N102LRP017,N1_126,10.903733466887486
N102,N102_32,link,B Baria 54 km Sylhet 232 km,23.5902219,91.01,0.6920000000000002,,N102LRP018,N1_126,10.95229293063128
N102,N102_34,link,Km post missing,23.5935552,91.0011944,0.799000000000003,,N102LRP019,N1_126,11.152747314683394
N102,N102_37,link,Infor.missing,23.5997219,90.9941386,0.5310000000000024,,N102LRP020,N1_122,11.62288937645702
N102,N102_38,link,B Baria 51 km Sylhet229 km,23.6065556,90.9889997,1.0199999999999996,,N102LRP021,N1_122,12.244386348538361
N102,N102_42,link,B Baria 50 km,23.6122222,90.9818049,0.522000000000002,,N102LRP022,N1_122,12.744029562020009
N102,N102_44,link,B Baria 49 km Sylhet 227 km,23.6187493,90.9756104,0.3719999999999999,,N102LRP023,N1_119,13.35123707120971
N102,N102_46,link,B Baria 48 km Sylhet 226 km,23.6268882,90.9710549,0.4759999999999991,,N102LRP024,N1_117,14.109232586815567
N102,N102_48,link,Infor.missing,23.6354719,90.9708327,0.23199999999999932,,N102LRP025,N1_117,15.028048588470428
N102,N102_50,link,B Baria 46 km Sylhet 224 km,23.6443886,90.9711104,0.254999999999999,,N102LRP026,N1_117,15.998672524766024
N102,N102_52,link,BBaria 45 km Sylhet 223 km,23.6532778,90.9728327,0.4659999999999975,,N102LRP027,N1_117,17.001183312561935
N102,N102_54,link,BBaria 44 km Sylhet 223 km,23.6579167,90.9806382,0.16600000000000037,,N102LRP028,N1_117,17.69455128182939
N102,N102_57,link,BBaria 43 km Sylhet 221 km,23.6628889,90.9888886,0.43599999999999994,,N102LRP029,N1_122,18.42384582690679
N102,N102_61,link,BBaria 42 Sylhet 220 km,23.6679993,90.9969719,0.19899999999999807,,N102LRP030,N1_122,19.10989934784789
N102,N102_63,link,BBaria 41 Sylhet 219 km,23.6730827,91.0049722,0.4819999999999993,,N102LRP031,N1_122,19.818064457842542
N102,N102_67,link,BBaria 40 km Sylhet 218 km,23.6779438,91.0129722,0.1460000000000008,,N102LRP032,N1_122,20.52570131335782
N102,N102_70,link,BBaria 39 km Sylhet 217 km,23.6836663,91.0210827,0.02400000000000091,,N102LRP033,N1_122,21.35009038231195
N102,N102_73,link,BBaria 38 km,23.689083,91.0288327,0.10299999999999443,,N102LRP034,N1_126,22.103143799088414
N102,N102_75,link,BBaria 37 km Sylhet 215 km,23.694583,91.0366386,0.5379999999999967,,N102LRP035,N1_126,22.86971946184884
N102,N102_78,link,BBara 36 Sylhet 214 km,23.7002778,91.0444719,0.14499999999999602,,N102LRP036,N1_126,23.67566657682693
N102,N102_82,link,"B.Bara 35 km, Sylhet 213 km",23.7059722,91.0522778,0.20899999999999608,,N102LRP037,N1_130,24.451814298047985
N102,N102_86,link,BBaria34 km Sylhet212 km,23.7118333,91.0593889,0.12100000000000222,,N102LRP038,N1_130,25.224935490428287
N102,N102_89,link,BBaria 33 km Sylhet 211 km,23.7177493,91.0667216,0.10999999999999943,,N102LRP039,N1_130,26.022434466677932
N102,N102_91,link,BBaria 32 km Sylhet 210 km,23.7235271,91.0741104,0.37700000000000244,,N102LRP040,N1_130,26.819591584935743
N102,N102_93,link,Km post missing,23.7303327,91.0799438,0.7750000000000057,,N102LRP041,N1_130,27.699134487312627
N102,N102_95,link,BBaria 30 km Sylhet208 km,23.7388052,91.0839997,0.8190000000000026,,N102LRP042,N1_139,28.697773601843245
N102,N102_96,link,Km post missing,23.7468052,91.088333,1.0,,N102LRP043,N1_139,29.622226325676596
N102,N102_98,link,Km post missing,23.7530556,91.0953886,0.3710000000000022,,N102LRP044,N1_139,30.387898880945674
N102,N102_101,link,Km post missing,23.7589444,91.1023056,0.41499999999999915,,N102LRP045,N1_150,31.11522721481126
N102,N102_103,link,BBaria 26 km Sylhet 204,23.7654722,91.1098056,0.8369999999999962,,N102LRP046,N2_184,31.354873014434503
N102,N102_105,link,BBaria 25 Sylhet 203 km,23.771416,91.1166111,0.3780000000000001,,N102LRP047,N2_186,30.796799038713814
N102,N102_107,link,Bbaria 24 Sylhet 202 km,23.7779438,91.1240827,0.6069999999999993,,N102LRP048,N2_212,30.032001356238347
N102,N102_109,link,Km post missing,23.783583,91.1317493,0.5060000000000002,,N102LRP049,N2_212,29.27122176970533
N102,N102_111,link,Km post missing,23.7887219,91.1397219,0.9510000000000005,,N102LRP050,N2_212,28.575529657665488
N102,N102_114,link,Km post missing,23.7938886,91.1476108,0.2569999999999979,,N102LRP051,N2_212,27.895749468654266
N102,N102_116,link,Km post missing,23.8020833,91.1504167,0.32500000000000284,,N102LRP052,N2_212,26.956465096760944
N102,N102_118,link,Km post missing,23.8108056,91.1521389,0.6450000000000031,,N102LRP053,N2_212,25.972686091463164
N102,N102_120,link,Bbaria 18 km Sylhet 196 km,23.820416,91.15375,0.8530000000000015,,N102LRP054,N2_212,24.892252196577015
N102,N102_122,link,Bbaria 17 km Sylhet 195 km,23.829328707605637,91.15506456450704,0.11499999999999488,,N102LRP055,N2_212,23.89240019826455
N102,N102_124,link,Km post missing,23.8383052,91.1564167,0.8320000000000007,,N102LRP056,N2_212,22.88508301606601
N102,N102_126,link,Km post missing,23.8469441,91.1575278,0.41199999999999903,,N102LRP057,N2_212,21.917861878132044
N102,N102_127,link,Km post missing,23.85575,91.1591389,1.0,,N102LRP058,N2_212,20.92647728085667
N102,N102_130,link,Km post missing,23.8621667,91.1532778,0.05999999999999517,,N102LRP059,N2_212,20.294781755528287
N102,N102_132,link,Km post missing / Bridge start,23.8748604,91.1409997,0.5229999999999961,,N102LRP060,N2_212,19.131894618494083
N102,N102_134,link,Km post missing,23.8752771,91.1405274,0.3369999999999962,,N102LRP061,N2_212,19.09722295984872
N102,N102_135,link,BBaria 10 km Sylhet 188 km,23.8843052,91.1353052,1.0720000000000027,,N102LRP062,N2_212,18.250349982806892
N102,N102_139,link,BBaria 9 Sylhet 187 km,23.8929441,91.1310271,0.0009999999999976694,,N102LRP063,N2_212,17.448809135218042
N102,N102_140,link,B Baria 8 km Sylhet 186 km,23.900941803948665,91.12758382043435,0.9669999999999987,,N102LRP064,N2_192,16.665869550776993
N102,N102_142,link,Km post missing,23.9094722,91.1245549,0.6709999999999923,,N102LRP065,N2_192,15.68823602421702
N102,N102_144,link,BBaria 6 km,23.918166,91.1216938,0.578000000000003,,N102LRP066,N2_190,14.694819157478095
N102,N102_147,link,BBaria5 Sylhet 183 km,23.9268327,91.1188327,0.13800000000000523,,N102LRP067,N2_190,13.697091632108666
N102,N102_149,link,Km post missing,23.9354441,91.1161111,0.2950000000000017,,N102LRP068,N2_190,12.708899329677402
N102,N102_150,link,Bbaria 3 Sylhet 181 km,23.944333,91.116666,1.016999999999996,,N102LRP069,N2_190,11.74080392879305
N102,N102_153,link,BBaria 2 Sylhet180 km,23.9536389,91.1168327,0.0799999999999983,,N102LRP070,N2_192,10.72370519358365
N102,N102_154,link,Km post missing,23.9582222,91.1100556,1.0,,N102LRP071,N2_190,10.116514984527125
N102,N102_155,link,Km post missing,23.96125,91.1020556,1.0,,N102LRP072,N2_188,9.677645849284369
N102,N102_157,link,Km post missing,23.9701382,91.10125,0.2469999999999999,,N102LRP073,N2_188,8.688133305511984
N102,N102_158,link,Km post missing,23.9790549,91.1003333,1.0,,N102LRP074,N2_188,7.694246920894281
N102,N102_159,link,Km post missing,23.987583,91.1025278,1.0,,N102LRP075,N2_190,6.792753235041372
N102,N102_160,link,Km post missing,23.9948886,91.1081667,1.0,,N102LRP076,N2_190,6.05388952733663
N102,N102_161,link,Madheppur 28 km Sylhet 175 km,23.9974719,91.1093056,0.31500000000001194,,N102LRP077,N2_190,5.7929657162018255
N102,N102_163,link,Madhebpur 27 km sylhet 174,24.0064444,91.1086389,0.8649999999999949,,N102LRP078,N2_190,4.803526460698376
N102,N102_167,link,Km post missing,24.0152778,91.11,0.10199999999998965,,N102LRP079,N2_192,3.8368193750537376
N102,N102_168,link,Post Convened with Send,24.0242493,91.1118056,1.0100000000000051,,N102LRP080,N2_192,2.8622107515275923
N102,N102_170,link,Km post missing,24.0330827,91.1129167,0.9620000000000033,,N102LRP081,N2_192,1.9231488896591373
N102,N102_171,link,Madhebpur 23 km Sylhet170 km,24.0421108,91.1139722,1.0150000000000006,,N102LRP082,N2_192,1.056156374729835
N104,N104_3,link,Km post missing,23.0093056,91.3898052,0.583,,N104LRP001,N1_267,0.85624921761529
N104,N104_4,link,Km post missing,23.0095278,91.3803604,1.0,,N104LRP002,N1_265,0.5441947636256633
N104,N104_6,link,"Begumgonj 33 km,Maijdee 43 km",23.0094444,91.3704716,0.3700000000000001,,N104LRP003,N1_265,0.7877049512229057
N104,N104_7,link,"Begumgonj 32 km,Maijdee 42 km",23.0071667,91.3607778,1.08,,N104LRP004,N1_264,1.6391196506841426
N104,N104_9,link,"Begumgonj 31 km,Maijdee 41 km",23.0044444,91.3543889,0.1070000000000002,,N104LRP005,N1_264,2.287202652039435
N104,N104_10,link,"Begumgonj 30 km,Maijdee 40 km",22.9990552,91.3471386,1.0,,N104LRP006,N1_264,3.2351791115244475
N104,N104_11,link,"Begumgonj 29 km,Maijdee 39 km",22.990583,91.3458886,1.0099999999999998,,N104LRP007,N1_264,4.0270994701329625
N104,N104_12,link,"Begumgonj 28 km,Maijdee 38 km",22.9840274,91.3404719,1.0200000000000005,,N104LRP008,N1_264,4.9429671236942205
N104,N104_15,link,"Begumganj 27 km,Maijdee 37 km",22.9772216,91.3354997,0.7350000000000012,,N104LRP009,N1_265,5.836977355321726
N104,N104_17,link,"Begumganj 26 km,Maijdee 36 km",22.96643594421769,91.33371895459184,0.6899999999999995,,N104LRP010,N1_265,6.8342253187946405
N104,N104_19,link,"Begumganj 25 km,Maijdee 35 km",22.9580556,91.3317216,0.4900000000000002,,N104LRP011,N1_265,7.689904929167415
N104,N104_21,link,"Begumganj 24 km,Maijdee 34 km",22.9532778,91.3253882,0.24600000000000044,,N104LRP012,N1_265,8.506769061436009
N104,N104_22,link,"Begumganj 23 km,Maijdee 33 km",22.9473886,91.3180271,1.0,,N104LRP013,N1_265,9.489738149905891
N104,N104_24,link,"Begumganj 22 km,Maijdee 32 km",22.9420274,91.3109722,0.9499999999999993,,N104LRP014,N1_265,10.410618398563313
N104,N104_25,link,Km post missing,22.9371386,91.3023056,1.0,,N104LRP015,N1_265,11.404536167792521
N104,N104_27,link,"Begumganj 20 km,Maijdee 30 km",22.939333,91.2909163,0.8790000000000013,,N104LRP016,N1_264,12.015000240874883
N104,N104_28,link,"Begumganj 19 km,Maijdee 29 km",22.9396941,91.283166,0.7999999999999972,,N104LRP017,N1_264,12.533434315911013
N104,N104_30,link,"Begumganj 18 km,Maijdee 28 km",22.9426386,91.270916,0.8039999999999985,,N104LRP018,N1_264,13.236376802005447
N104,N104_33,link,Km post missing,22.9444163,91.2616667,0.2539999999999978,,N104LRP019,N1_264,13.853806244457138
N104,N104_34,link,Infor.missing,22.9456941,91.2546667,0.6859999999999999,,N104LRP020,N1_264,14.351074512987125
N104,N104_35,link,"Begumganj 15 km,Maijdee 25 km",22.9496386,91.2465274,1.0,,N104LRP021,N1_264,14.808319750266687
N104,N104_37,link,"Begumganj 14 km,Maijdee 24 km",22.95575,91.2394163,0.6109999999999971,,N104LRP022,N1_264,15.103035989840327
N104,N104_39,link,"Begumganj 13 km,Maijdee 23 km",22.9577222,91.230166,0.41699999999999804,,N104LRP023,N1_263,15.84920389924085
N104,N104_41,link,"Begumganj 12 km,Maijdee 20 km",22.9568611,91.2198604,0.4319999999999986,,N104LRP024,N1_263,16.823258986725076
N104,N104_42,link,"Begumganj 11 km,Maijdee 21 km",22.9551111,91.21075,0.9649999999999999,,N104LRP025,N1_263,17.741807279454672
N104,N104_44,link,"Begumganj 10 km,Maijdee 18 km(Wrong Writting)",22.9539167,91.2010833,0.9600000000000009,,N104LRP026,N1_263,18.688019507890676
N104,N104_45,link,"Begumganj 9 km,Maijdee 17 km(Wrong Writting)",22.95325,91.191083,1.009999999999998,,N104LRP027,N1_263,19.645814714653568
N104,N104_47,link,"Begumganj 8 km,Maijdee 16 km(Wrong Writting)",22.9515,91.1813604,0.22900000000000276,,N104LRP028,N1_263,20.632954030839265
N104,N104_49,link,"Begumganj 7 km,Maijdee 17 km",22.9486108,91.1720271,0.5730000000000004,,N104LRP029,N1_263,21.63681970238126
N104,N104_50,link,"Begumganj 6 km,Maijdee 16 km",22.9486941,91.16275,0.9399999999999977,,N104LRP030,N1_263,22.5057182037984
N104,N104_52,link,"Begumganj 5 km,Maijdee 13 km",22.9476941,91.1530278,0.6820000000000022,,N104LRP031,N1_263,23.468263379801027
N104,N104_54,link,"Begumganj 4 km,Maijdee 12 km",22.9473052,91.1434441,0.6419999999999995,,N104LRP032,N1_263,24.395944404877156
N104,N104_56,link,Km post missing,22.9458608,91.1339997,0.9579999999999984,,N104LRP033,N1_263,25.35597241585014
N104,N104_57,link,Km post missing,22.9459719,91.124416,0.34199999999999875,,N104LRP034,N1_263,26.270924790659326
N104,N104_59,link,Km post missing,22.9453886,91.1147222,1.1899999999999977,,N104LRP035,N1_263,27.226817738567558
N104,N104_61,link,Km post missing,22.9447219,91.1050556,0.796999999999997,,N104LRP036,N1_263,28.185766886983686
N104,N104_63,link,Km post missing,22.9363052,91.1041667,0.3189999999999955,,N104LRP037,N1_263,28.58910598206014
N104,N104_66,link,Km post missing,22.9274438,91.1035556,0.7790000000000035,,N104LRP038,N1_263,29.009891737175714
N104,N104_69,link,"Maijdee 6 km,Sonapur 11 km",22.9207216,91.1022778,0.0379999999999967,,N104LRP039,N1_263,29.42356196968701
N104,N104_70,link,"Maijdee 5 km,Sonapur 10 km",22.9116667,91.102,0.990000000000002,,N104LRP040,N1_263,29.868595871436877
N104,N104_73,link,"Maijdee 4 km,Sonapur 9 km",22.9028611,91.099833,0.06099999999999994,,N104LRP041,N1_263,30.500272141524068
N104,N104_74,link,"Maijdee 3 km,Sonapur 8 km",22.8939441,91.0983052,1.019999999999996,,N104LRP042,N1_264,31.097800492463545
N104,N104_75,link,Km post missing,22.8851108,91.0970274,1.0,,N104LRP043,N1_264,31.666612510159936
N104,N104_76,link,"Maijdee 1 km,Sonapur 6 km",22.8760549,91.0969163,1.0200000000000031,,N104LRP044,N1_264,32.16426379496506
N104,N104_79,link,Km post missing,22.8653611,91.0970552,0.0379999999999967,,N104LRP045,N1_264,32.7584633240096
N104,N104_82,link,"Sonapur 4 km, Bagumganj 10 km, Maijdee 1 km",22.8600278,91.0961108,0.07399999999999807,,N104LRP046,N1_264,33.15449245191254
N104,N104_83,link,"Sonapur 3 km,Begumganj 11 km",22.853063737297298,91.09663873837836,1.347999999999999,,N104LRP047,N1_264,33.530166122996015
N104,N104_85,link,"Sonapur 2 km,Begumganj 12 km,Maijdee 3 km",22.8421386,91.097333,0.3149999999999977,,N104LRP048,N1_264,34.15795322656082
N104,N104_88,link,Sonapur 1 km,22.8328049,91.1005278,0.44299999999999784,,N104LRP049,N1_264,34.505800231350065
N105,N105_2,link,Km post missing,23.6984163,90.5510556,0.976,,N105LRP001,N1_19,1.1312630576167573
N105,N105_4,link,"Bangabandhu Bridge 128 km,Mymensingh 132 km",23.7055278,90.5576944,0.9539999999999997,,N105LRP002,N1_19,2.164936539593469
N105,N105_6,link,"Bangabandhu bridge 127 km,Mymensingh 130 km",23.7118889,90.5651111,0.7959999999999998,,N105LRP003,N1_23,3.192375018768076
N105,N105_8,link,"Bangabandhu bridge 126 km,Mymensingh 129 km,Gazipur 45 km",23.7179993,90.5722216,0.3360000000000003,,N105LRP004,N1_23,4.144312723746139
N105,N105_9,link,"Bangabandhu bridge 125 km,Mymensingh 128 km,Gazipur 44 km",23.7242216,90.5794716,1.0229999999999997,,N105LRP005,N2_8,4.670771545565044
N105,N105_11,link,"Bangabandhu bridge 124 km,Gazipur 43 km,Mymensingh 127 km",23.7303882,90.5865552,0.4870000000000001,,N105LRP006,N2_8,4.994103351855877
N105,N105_13,link,"Bangabondhu Bridge-123 km,Mymanshingh -126 km, Gazipur 42 km",23.7388052,90.5868052,0.9500000000000002,,N105LRP007,N2_10,4.581660168690113
N105,N105_14,link,"Bangabondhu Bridge- 122 km, Mymensingh- 125 km, Gazipur 41km",23.747333,90.584083,1.0150000000000006,,N105LRP008,N2_11,3.7373570156225115
N105,N105_15,link,"Bangabondhu Bridge 121km, Mymensingh- 124 km, Gazipur 40 km",23.7538611,90.5805827,1.0219999999999985,,N105LRP009,N2_11,3.0043639692064676
N105,N105_16,link,"Bangabondhu Bridge- 120 km, Mymensingh- 123 km, Gazipur 39 km",23.7633611,90.5751938,1.008000000000001,,N105LRP010,N2_11,2.014188896635627
N105,N105_17,link,Information  missing,23.7717216,90.5714716,1.0399999999999991,,N105LRP011,N2_12,1.185018601029158
N105,N105_18,link,"Bangabondhu Bridge 118 km, Mymenshingh 151 km, Gazipur 37 km",23.7805549,90.5700549,1.0440000000000005,,N105LRP012,N2_13,0.6396368581887424
N105,N105_19,link,Information  missing,23.7892219,90.5688049,1.0210000000000008,,N105LRP013,N2_13,0.5506128725435158
N105,N105_20,link,Km Post missing,23.7986941,90.5687216,1.0,,N105LRP014,N2_17,1.1493431492208037
N105,N105_21,link,Km post missing,23.8061667,90.5698049,1.0,,N105LRP015,N2_17,1.4644140759216107
N105,N105_22,link,km Post missing,23.8141389,90.5669993,0.9999999999999982,,N105LRP016,N2_19,2.2662270405554046
N105,N105_25,link,Km Post Missing,23.8227216,90.5647222,0.4869999999999983,,N105LRP017,N2_19,3.0394727173192777
N105,N105_27,link,km Post missing,23.8309438,90.5620556,0.8879999999999981,,N105LRP018,N2_21,3.7718647896420765
N105,N105_29,link,km Post missing,23.8383886,90.5585833,0.4319999999999986,,N105LRP019,N2_21,4.569950969622936
N105,N105_30,link,"km Post missing / Bridge Start, Kanchon Bridge",23.8374163,90.5491663,1.0,,N105LRP020,N2_21,5.258042901047027
N105,N105_33,link,km Post missing / Box Culvert,23.8350552,90.5400552,0.6529999999999987,,N105LRP021,N2_19,5.84314822897157
N105,N105_37,link,"Bangabandhu Bridge- 109 km, Tangail-86 km, Gazipur- 28 km",23.8446386,90.5313049,0.5760000000000005,,N105LRP023,N2_19,7.201145287994171
N105,N105_39,link,Info missing,23.8515,90.5250827,0.509999999999998,,N105LRP024,N2_21,8.164550213400881
N105,N105_42,link,"Bangabandhu Bridge- 107 km, Tangail-84 km, Gazipur- 26 km",23.8584167,90.5189716,0.120000000000001,,N105LRP025,N2_21,9.112711472267389
N105,N105_43,link,Km Post missing,23.8663333,90.5143611,1.0,,N105LRP026,N2_21,10.01529990908558
N105,N105_44,link,Km Post missing,23.8715271,90.5066111,1.0,,N105LRP027,N2_21,10.991887955181978
N105,N105_48,link,"Bangabandhu bridge 104 km, Mymenshingh-108 km, Gazipur- 23 km",23.8795271,90.5024167,0.08999999999999986,,N105LRP028,N2_21,11.882726764932563
N105,N105_50,link,"Bangabandhu Bridge- 103 km, Tangail-80 km, Gazipur- 22 km",23.8856108,90.4964719,0.35199999999999676,,N105LRP029,N2_21,12.781201185711453
N105,N105_53,link,Information  missing,23.8868608,90.4867219,0.620000000000001,,N105LRP030,N2_21,13.635329961721911
N105,N105_56,link,Km post missing,23.8939441,90.4831938,0.24600000000000222,,N105LRP031,N2_21,14.41037692418686
N105,N105_58,link,Km post missing,23.901812425855518,90.48089390836502,0.12400000000000233,,N105LRP032,N2_21,15.159642557451152
N105,N105_62,link,"Gazipur 18 km,Tangail 76 km,Bangabandhu 99 km",23.9101944,90.4753327,0.23499999999999943,,N105LRP033,N2_24,16.183547670501344
N105,N105_63,link,"Gazipur 17 km, Tangail 75 km, Bangabandhu 98 km, / Bridge start",23.9165833,90.4689438,1.0,,N105LRP034,N2_24,17.136513163582034
N105,N105_66,link,"Gazipur 16 km,Tangail 74 km,Bangabandhu Bridge 97 km",23.9225827,90.4620833,0.03499999999999659,,N105LRP035,N2_24,18.099309538717755
N105,N105_69,link,Km post missing,23.9277771,90.4543611,0.04800000000000182,,N105LRP036,N2_24,19.072014787402537
N105,N105_71,link,Km post missing,23.9338886,90.4475274,0.37400000000000233,,N105LRP037,N2_24,20.040696355076
N105,N105_72,link,"Gazipur 13 km,Mymensingh 98 km,Bangabandhu Bridge 94 km",23.9395552,90.4401663,0.9849999999999994,,N105LRP038,N2_24,21.01880664229077
N105,N105_75,link,"Gazipur 12 km,Tangail 70 km,Bangabandhu bridge 93 km",23.9447497,90.4322493,0.22700000000000387,,N105LRP039,N2_24,22.00659866504746
N105,N105_79,link,Km post missing,23.9484719,90.4233327,0.16400000000000148,,N105LRP040,N2_24,22.969337132884963
N105,N105_82,link,Km post missing,23.9499163,90.4136667,0.24500000000000455,,N105LRP041,N2_21,23.825271333577312
N105,N105_85,link,"Gazipur 9 km, Tangail 67 km, Bangabandhu Bridge 90 km",23.9522222,90.4043889,0.05000000000000426,,N105LRP042,N2_21,24.712679626225682
N105,N105_87,link,Km post missing,23.9660278,90.3989163,0.5620000000000047,,N105LRP043,N2_24,26.125970455724445
N105,N105_88,link,B.Bridge 88 km,23.9684993,90.3978608,1.0,,N105LRP044,N2_24,26.382654353036774
N105,N105_89,link,"B.Bridge 87 km,Tangail 64 km",23.9744993,90.3916108,1.0,,N105LRP045,N2_24,27.296892084573003
N105,N105_90,link,Km post missing,23.9769716,90.382166,1.0,,N105LRP046,N2_21,28.213548647205343
N105,N105_91,link,"B.Bridge 85 km,Tangail 162 km",23.9774993,90.3726382,0.9789999999999992,,N105LRP047,N2_21,28.990055684814706
N106,N106_4,link,Km post missing,22.4020556,91.8191104,0.18200000000000005,,N106LRP001,N1_445,5.289073486446626
N106,N106_6,link,Km post missing,22.4108056,91.8182493,0.5640000000000001,,N106LRP002,N1_445,6.132511012270148
N106,N106_9,link,Km post missing,22.4196104,91.8197216,0.4790000000000001,,N106LRP003,N1_434,6.746848074994415
N106,N106_12,link,"Rangamati 64 km,Hathazari 8 km",22.428916,91.819666,0.5259999999999998,,N106LRP004,N1_433,6.973733845922865
N106,N106_14,link,Km post missing,22.4377497,91.8204993,0.7909999999999995,,N106LRP005,N1_433,7.3800785370358835
N106,N106_17,link,Information missing,22.4464441,91.8185549,0.26700000000000035,,N106LRP006,N1_433,7.6337553703464485
N106,N106_21,link,Km post missing,22.45525,91.817166,0.020000000000000462,,N106LRP007,N1_432,7.9643271301644125
N106,N106_22,link,Km post missing,22.4640556,91.8165278,1.0,,N106LRP008,N1_432,8.436942127119663
N106,N106_25,link,Km post missing,22.472666,91.8148056,0.25200000000000067,,N106LRP009,N1_426,8.688395981479896
N106,N106_27,link,Information missing,22.4809438,91.8115278,0.43400000000000105,,N106LRP010,N1_423,8.682387232049397
N106,N106_28,link,Km post missing,22.4889441,91.8079444,1.0,,N106LRP011,N1_422,8.65849265872243
N106,N106_31,link,Km post missing,22.4977497,91.8071667,0.28200000000000003,,N106LRP012,N1_422,8.993320251394646
N106,N106_32,link,"Rangamati 55 km,Raozan 13 km",22.5031667,91.8147222,1.112,,N106LRP013,N1_420,9.940111999212029
N106,N106_34,link,"Rangamati 54 km, Raozan 12 km",22.5032778,91.8235549,0.19299999999999962,,N106LRP014,N1_422,10.77279173210836
N106,N106_37,link,"Rangamati 53 km,Raozan 11 km",22.5071389,91.8323604,0.08300000000000018,,N106LRP015,N1_422,11.773952381753505
N106,N106_39,link,Km post missing,22.5108611,91.8411386,0.120000000000001,,N106LRP016,N1_422,12.765789044583297
N106,N106_41,link,"Rangamati 51 km,Raozan9 km",22.5151111,91.8455274,0.3309999999999995,,N106LRP017,N1_416,13.355814872237069
N106,N106_44,link,Rangamati 50 km,22.5162222,91.8532778,0.08500000000000085,,N106LRP018,N1_422,14.14784670443455
N106,N106_47,link,Km post missing,22.5193882,91.8620278,0.09100000000000108,,N106LRP019,N1_422,15.110130285203681
N106,N106_49,link,"Rangamati 48 km,Raozan 6 km",22.5223327,91.8689438,0.5449999999999982,,N106LRP020,N1_416,15.885914053720294
N106,N106_53,link,"Rangamati 47 km,Raozan 5 km",22.5283882,91.8760271,0.012999999999998124,,N106LRP021,N1_413,16.754238604197916
N106,N106_54,link,"Rangamati 46 km,Raozan 4 km",22.5308049,91.8848052,0.9469999999999992,,N106LRP022,N1_413,17.693200898436775
N106,N106_58,link,Km post missing,22.5327771,91.8941108,0.2519999999999989,,N106LRP023,N1_413,18.673782767978768
N106,N106_61,link,Rangamati 44 km,22.5343052,91.9025833,0.3730000000000011,,N106LRP024,N1_413,19.55984427656362
N106,N106_63,link,"Rangamati 43 km,Raozan 0 km",22.5350552,91.9116944,0.7929999999999993,,N106LRP025,N1_445,19.95789519287869
N106,N106_66,link,Rangamati 42 km,22.535333,91.9229716,0.29499999999999815,,N106LRP026,N1_445,20.3796392029318
N106,N106_69,link,"Rangamati 42 km,Betbunia10 km",22.5359997,91.9299438,0.5109999999999992,,N106LRP027,N1_445,20.719234577043125
N106,N106_70,link,"Rangamati 41 km,Betbunia 9 km",22.5377774,91.9389163,0.9439999999999991,,N106LRP028,N1_445,21.27680009071592
