Scenario,Seed,Average_driving_time,Total_waiting_time,Average_waiting_time,Delay dict
0,626697,424.3961502996773,2234911,257.5969340710005,"{'11435': 131.758672519299, '10954': 117.4309390650462, '12015': 98.1137297798539, '11321': 96.47153177546453, '10278': 82.21525348114297, '12519': 78.55049102207667, '12141': 78.16055209986104, '12840': 71.80599464416281, '11174': 70.68751474653159, '11835': 67.58001631380964, '12517': 61.431262218729145, '12497': 59.94334512165428, '10870': 49.64141155728784, '10166': 37.82044028599239, '12069': 35.36943461878833, '10002': 33.439884605526686, '12479': 27.38497881547427, '10578': 27.353908233509976, '10344': 23.28935878335507, '11094': 23.06287737307003, '11845': 19.7183385843268, '10242': 19.37434648428219, '11719': 18.194066722850003, '12387': 16.23049832519262, '12237': 16.169787374569587, '10846': 16.056179695822017, '10104': 16.009826197809907, '10878': 15.739089812789867, '10984': 15.043380956770262, '12612': 14.364614379354963, '11032': 13.773392647346933, '12820': 13.475791353145766, '12282': 13.420359581717413, '11150': 12.921568161599183, '11363': 12.853947421627243, '12838': 12.463692407937751, '11172': 12.421620427567126, '12812': 12.071780270182927, '12576': 11.989136558435034, '10138': 11.388861639921306, '10858': 10.961575640967919, '10814': 10.540816390779888}"
0,227478,436.8993791730116,2509621,293.9698957479208,"{'12013': 210.43683126841705, '11497': 89.88596184257419, '10714': 89.11360082790021, '12501': 84.74268734972607, '11711': 80.95147234467055, '11533': 80.5473215325955, '10932': 80.52207660231792, '10440': 79.36414858643045, '11208': 71.12099372388954, '10940': 65.5043837189251, '10822': 62.26274630528377, '12953': 60.069224110645436, '11587': 56.726160323108836, '10174': 55.619149754856835, '11300': 51.145414922095775, '12069': 48.588152253922544, '11066': 45.281813278757554, '12153': 44.36348519827354, '10762': 32.960608855685294, '10168': 32.83510439071353, '12856': 28.009551732420825, '12079': 27.248423796334123, '10572': 24.864322749654832, '10040': 24.24360566860313, '12519': 20.100245308700174, '10732': 19.66409418897672, '11547': 19.543410565357085, '11118': 18.1874060163699, '10846': 17.592240820684445, '11172': 17.55664162623112, '12951': 17.467139275170254, '12576': 16.913591612561508, '11905': 16.765260204972165, '10772': 16.709958401519476, '10704': 16.528680053640645, '12499': 16.442238915323916, '12915': 16.341596135461074, '10542': 16.28538384796405, '10980': 16.00272028695628, '10892': 15.960395310288153, '10226': 15.836088956042921, '12544': 15.684728443062328, '10898': 15.620528310685145, '10878': 15.604970546094947, '11074': 15.480765934367584, '10952': 15.453000855640457, '11274': 14.358949580509329, '10252': 13.929710182874032, '10984': 13.310267607336499, '10246': 12.654324877053744, '10104': 11.928243726184002, '11046': 11.554650997034862, '11747': 11.49457951098292, '11737': 10.812061807129316, '10880': 10.74701876322802, '12969': 10.55929082815174, '11487': 10.040815357247183}"
0,237725,441.944626551159,2503428,293.07281667056895,"{'12013': 225.13191320637824, '12109': 175.56153696769223, '11435': 129.74390020458856, '10610': 116.88885120099346, '10540': 108.87974064169697, '10690': 101.89051270143369, '11471': 86.99373344394417, '10278': 73.33348500075178, '12889': 69.57441428233605, '10992': 68.27099752684188, '11437': 67.95270821131939, '11497': 66.2593737856343, '12475': 64.81608739206756, '12961': 58.59825221764321, '11198': 51.17845487003054, '10632': 48.71132426260516, '11539': 43.48347098233918, '10968': 29.724999152284006, '11066': 19.94021750748528, '11979': 19.640714365561966, '11913': 18.771652606898748, '10534': 18.72731108332834, '10882': 18.58598893890418, '12564': 16.406072777840897, '12969': 16.329038924361605, '12247': 16.125214813443726, '10846': 16.02793917477333, '11737': 15.965453009935992, '12588': 15.673237420709114, '11126': 15.402499705672954, '11517': 15.22760484550646, '11022': 15.222197560557918, '11625': 14.72183691183902, '11158': 14.620548641294896, '10832': 14.06960677808032, '10858': 13.699262681953524, '10538': 13.479412299530303, '12562': 12.546007596518756, '11298': 12.399845441869994, '12443': 12.281340243645094, '11845': 10.178814481884428}"
0,930378,390.33299004462754,1925852,220.37441354846092,"{'10546': 130.90983092354202, '11553': 88.78597514174066, '11557': 86.34954828980861, '11018': 83.71193043100703, '10440': 75.27431642674885, '10472': 68.41056916831674, '11321': 67.59642413605077, '12977': 59.04251740153733, '12079': 57.00941063105844, '10464': 54.5639178787521, '12211': 40.47015513589675, '12485': 27.912070338580467, '12183': 20.756213458516893, '12459': 20.02208203692556, '12564': 19.091531961229457, '10926': 19.076905910908927, '12620': 17.299824963834872, '11248': 17.26090576290739, '11711': 16.545386410242866, '12009': 15.972458985857312, '10234': 15.899145435136736, '12562': 15.747775780892807, '10950': 15.607352028731711, '11855': 15.494188999896641, '11609': 15.323582172996757, '12923': 15.258932681645335, '11841': 14.609123968808344, '12387': 14.166007835698657, '10916': 14.000555603220484, '11813': 12.564553352721848, '11569': 12.085690503072675, '10154': 11.807659796227925, '11547': 11.676800160249126, '10184': 11.379198483556944, '11687': 11.314224102948101, '11529': 10.952475272272189}"
0,643984,364.6202934819702,1721933,195.8745307701058,"{'10434': 89.83848502863324, '11066': 87.64242602451047, '12401': 82.74208008667473, '10426': 77.74279250340548, '10944': 77.21421186768492, '10982': 72.29074268785706, '10168': 70.27068090436923, '10174': 68.94250331672472, '12439': 68.08366650382443, '12258': 67.84196930247134, '11246': 64.53693797058364, '10540': 64.48812781483596, '10132': 63.445246604953134, '10834': 47.18086678377609, '12961': 46.734437304667054, '12475': 45.36885347911206, '10996': 34.53886839475524, '10880': 19.88934457681482, '11150': 19.602761921451947, '12556': 18.954021910318765, '11419': 18.90145311230771, '11202': 18.473617737954044, '12881': 18.389161192702403, '12379': 18.207538297006835, '10422': 17.691054541759943, '10912': 17.542582011904933, '12175': 17.200549338476634, '11841': 16.705202823947822, '11134': 15.943207353448912, '12435': 15.866061461203683, '12977': 15.237791093404347, '11433': 15.204683522661565, '10122': 15.053169927465522, '12598': 14.489611385893893, '11417': 14.402274395043232, '11048': 14.30666562779103, '10882': 14.161123425373118, '11351': 13.776681800556036, '11931': 13.536943059838809, '12572': 13.116424476075988, '10336': 12.987558112083684, '11609': 12.9394201663556, '11737': 12.928912244657873, '12917': 12.728444185064498, '10906': 11.706230615625161, '12820': 10.61391530252012, '10208': 10.279871063604167}"
0,784738,443.9441008285681,2545864,297.1016454662154,"{'10690': 181.17323822938934, '12215': 89.78475837763062, '10046': 86.20611746930128, '11056': 86.15150935226534, '12840': 85.08619521702772, '10168': 79.5139731444319, '10318': 76.8058394481342, '10182': 69.39254779156204, '11026': 66.35763700355675, '11951': 65.12811463923042, '11587': 64.516704598148, '11553': 63.07476713766958, '12185': 60.425351295370376, '10146': 56.196473502983224, '12489': 50.06188572896613, '10944': 46.2326167092679, '10282': 45.484670955540686, '11066': 42.76801385155359, '10128': 34.86300604049333, '12570': 29.945967842843622, '10982': 20.19850173451036, '11323': 19.619779652080936, '11080': 19.377319341332495, '10322': 19.15596722430758, '12429': 19.021084723954047, '11082': 18.505650804610838, '11493': 18.132347355367557, '12576': 18.047652104613505, '11158': 17.676970595818176, '12294': 17.62105322781927, '12369': 17.609518110417383, '12119': 17.425728370178216, '12955': 17.23992758733077, '12163': 17.166143032283507, '11150': 16.743468890295453, '10692': 16.64767570221457, '11038': 16.381817366345288, '10580': 16.36255571560882, '11363': 15.477404343352335, '10384': 14.823518363090937, '12808': 14.475063476281163, '10458': 14.304471307237769, '10240': 14.098862974936274, '10130': 14.08752746762346, '12588': 13.622491889408456, '10320': 12.987419186043908, '12804': 12.697839614375392, '11535': 12.309262630142182, '10246': 11.675245170641318, '10984': 11.477841804766829, '10926': 11.39089001851774, '11621': 11.113546598718152, '10200': 11.019671573433998, '10898': 10.890073613435572, '11839': 10.760828392017633, '10184': 10.337183971225773, '10840': 10.054390551662893}"
0,584506,456.16692171865805,2639697,310.7353737492643,"{'11465': 178.89088065889104, '12013': 173.2865908291355, '10546': 126.64149246739984, '10518': 86.98758480781326, '10940': 86.5365958743241, '11735': 86.447674840339, '10204': 81.83220244180791, '10044': 80.29915660511945, '12459': 77.12129596661833, '12015': 66.03326105237159, '10038': 55.641969596893446, '10954': 54.931345001674785, '12983': 53.35720500393326, '11174': 51.28985451009017, '11018': 50.834006959533575, '10714': 49.538093181929916, '11985': 47.88775558678659, '11120': 47.2258705579056, '12427': 29.74843524830422, '12941': 24.01717664560573, '10462': 19.81315163873466, '11599': 19.6317929921169, '10198': 18.667140933366568, '10144': 18.660000086590607, '11989': 18.508816432196028, '10382': 18.10467339425921, '11172': 18.038031205973496, '10950': 17.814389627736986, '11655': 16.855864051561465, '10120': 16.090661333735838, '11048': 15.469989062365123, '11158': 14.601845822616102, '10974': 14.179582095771675, '11170': 14.037717488224192, '11146': 13.18098946635464, '12029': 13.113137676705577, '10984': 12.40463282624857, '10878': 11.905382840417273, '10150': 11.844845180039421, '12379': 11.620339304583368, '10998': 11.128608029599874, '12435': 10.982849144680863, '10882': 10.973557366324263, '10226': 10.874505411874797, '12113': 10.82033989689748, '11487': 10.040895800135582}"
0,570531,404.9629757785467,2105214,242.81591695501731,"{'10690': 197.02536758635398, '12013': 149.94093442589616, '12181': 116.29283830264495, '11775': 101.94939372172831, '11497': 76.1033352891815, '11050': 72.48681186663029, '10168': 71.32979174684225, '11509': 60.38745492844243, '11200': 59.942750371359985, '10132': 56.69825317201395, '11198': 54.87915871811897, '12463': 54.17117754595051, '10802': 52.191801661707956, '10940': 41.62105886375885, '10116': 39.379766569241056, '10996': 32.824288730622214, '10390': 21.462586467458898, '10490': 19.958615566647474, '10424': 19.73953906344168, '11118': 19.599814223487318, '11341': 19.532002280404363, '10150': 18.64468662422903, '11515': 17.976487484320028, '10628': 17.467485371953508, '11335': 17.307415041063937, '11164': 17.209813966398578, '10192': 16.342519999284637, '10858': 16.295892336290613, '11084': 15.812315013953324, '10876': 15.702101462954367, '11327': 15.247164455077428, '12586': 14.15642701091933, '11737': 14.061303535656998, '10856': 14.04582190422409, '12334': 13.834510125276829, '11493': 13.633240167798652, '12834': 13.24138662749414, '12917': 12.541089674436943, '11042': 11.00189586095142, '11351': 10.717114031893647, '10648': 10.383603055959943}"
0,625269,370.82388433515484,1781451,202.80635245901638,"{'11204': 86.0133293257987, '10166': 85.12175206002009, '10944': 80.28652264282479, '12449': 77.4651776829208, '11951': 76.76214437109743, '10996': 75.36204872186471, '11587': 73.3609588156381, '10988': 72.38920512087563, '10992': 52.14284222535215, '12937': 47.71147102867455, '10028': 47.41142683558738, '10626': 39.180625788417395, '12439': 38.286166071379824, '12941': 36.6655432450012, '11735': 31.954819565900227, '12427': 29.885656982554277, '12856': 21.605666759830996, '10568': 20.428843897582176, '10122': 19.99314816788103, '10840': 19.509745467494273, '12604': 19.45054028477029, '11022': 19.435428750985682, '11721': 19.180098641671492, '12387': 18.98925746369226, '12953': 18.773756386139976, '10916': 16.915377576996335, '10320': 16.67844821471052, '11170': 16.37745810278925, '10974': 16.322835926019795, '12033': 16.244508281478044, '10520': 15.996006748061115, '10130': 15.767090670170921, '10366': 15.664220305084708, '10726': 15.582937382684154, '11475': 15.45566298685614, '11977': 14.834806594264348, '10878': 14.752998552255217, '12239': 14.138353858181592, '12572': 13.93184282554383, '11871': 13.840249611088312, '10984': 11.866471235959244, '11315': 11.766242618389535, '12125': 11.219281068010604, '12608': 11.131136590867191, '11743': 10.421408598184529, '10200': 10.337562533298371}"
0,578547,409.4201564657156,2100639,241.67498849516798,"{'12013': 194.20659541569597, '11465': 132.07719704138174, '10714': 103.56786761900884, '12447': 89.69507481730456, '12511': 81.0274716653984, '10988': 78.8733971996484, '12411': 58.46216464777101, '12475': 57.35869443862963, '12856': 47.87063124290409, '10762': 43.827525907528845, '12449': 38.69426798096174, '10052': 37.242906640656194, '12840': 36.64375637998495, '11056': 32.9895281657986, '11168': 27.821557297282638, '10360': 19.451944985670117, '12409': 19.008516596324753, '12556': 17.871336596262886, '10104': 17.84900250986439, '12533': 17.591164607531933, '11036': 17.462531441874646, '12379': 17.046097649272333, '11212': 17.030965788152624, '11501': 16.608103336623806, '12562': 16.39039940831259, '11202': 15.823839035847769, '12574': 15.56561563094885, '10492': 14.790581909541228, '11493': 13.933680624498486, '12009': 13.881141862154234, '10656': 13.771137928244139, '11547': 13.670591898087656, '11599': 13.270397497199994, '11080': 13.141052048403472, '10742': 13.12421215805696, '11737': 13.07948702150186, '11042': 13.045684400894128, '11180': 12.936114238295847, '10872': 12.881408181202321, '11475': 12.721821824149512, '11891': 12.188312196757057, '12157': 12.173942948480391, '11248': 11.53647874419271, '11335': 11.23251707796148, '10196': 10.970347099021726, '10194': 10.300932437728155, '12969': 10.121026224232512, '12598': 10.053890377174866}"
0,196058,397.89698981343713,1955553,223.82431040402884,"{'10060': 185.2487828981699, '11437': 91.07782839340939, '12473': 86.40826672808983, '12570': 85.9574712597096, '12439': 76.91648272253784, '10712': 75.14269129536896, '11300': 69.45381075553976, '10120': 64.35273562486081, '10940': 63.35098225712892, '12449': 55.43842831577595, '11735': 54.33294801371698, '10698': 49.89238295991947, '10166': 33.425652477983434, '11323': 19.6683085924178, '10344': 19.236339186872073, '12505': 19.13512114757128, '10918': 18.930308126136907, '12586': 18.10304141225845, '12314': 17.915973146413833, '12572': 17.28205631861573, '10624': 16.725841144689284, '12087': 16.631498054057055, '12435': 16.43133373787453, '10340': 15.742830710932822, '11080': 15.003312200093994, '11176': 13.937088765802041, '12379': 13.908355145720495, '11353': 13.867437476316045, '10986': 13.111417671863688, '11445': 12.490039197919732, '10906': 11.36477096827083, '11981': 11.121758363642739, '12429': 10.841527723355608, '10130': 10.699700328083603, '11547': 10.645802681876315, '12822': 10.431002503666019}"
0,978862,402.6599609150477,2108686,242.4055638579147,"{'11481': 205.62324827061906, '10690': 152.13375806567848, '11052': 119.41831406630034, '10168': 87.78286021090437, '10146': 81.97447816821342, '11307': 71.79716934857325, '11050': 68.80770866718319, '11198': 61.98404710158986, '10390': 56.52961630441212, '10996': 52.80075195322762, '12427': 44.69380119418737, '12485': 43.27879103388893, '11300': 27.883976462402188, '11204': 24.900693915708786, '10434': 21.542994098268178, '10344': 20.193267276442644, '12379': 19.69936802253752, '11258': 19.41784922625988, '11573': 18.819220079179303, '12969': 18.37880341595202, '10904': 17.861966242246268, '11080': 17.76851345048497, '12818': 17.220662759386045, '10520': 17.214657308091475, '11913': 16.74510735866391, '10732': 16.678668521634645, '11737': 16.395590409515584, '12191': 16.031204552993497, '10846': 15.404715205323253, '11535': 15.339212878917479, '12045': 15.135175401869503, '12435': 15.07798361951303, '11493': 14.89615080489367, '10836': 14.646314301088216, '12915': 14.554775527912101, '10280': 13.833222855734572, '12935': 13.732310844684985, '10642': 13.681753088504857, '11298': 12.955793793699124, '11048': 12.381271259300782, '12604': 12.077435562884903, '11621': 11.92863641203284, '11683': 11.878499863594435, '10236': 11.129489405182206, '12399': 10.877805377096122, '12556': 10.592821974963263, '10942': 10.489304843415898}"
0,831041,389.30689773901065,1939659,222.61666475381614,"{'10954': 114.96307141897017, '12411': 107.68356494993651, '10782': 94.59979273326927, '11321': 94.30311323228524, '10344': 84.54540121626941, '11427': 78.75353985917873, '10938': 76.81455401120812, '11018': 62.525091032974785, '10944': 57.61696273615686, '11026': 56.54479179729079, '10146': 53.20328177930714, '12427': 36.84691364815306, '12840': 34.41984350919781, '12141': 33.81219951017492, '12889': 27.060141483009588, '12519': 23.875529120711377, '10166': 20.44978986589744, '12059': 19.745969454237546, '10858': 19.416810425002463, '11369': 19.30649144660779, '12804': 19.143684888356894, '12935': 19.081948431698656, '11122': 18.874336340420662, '10840': 18.23339393082751, '12544': 17.874613446042492, '10916': 17.715635121680066, '12812': 17.2562753272148, '10134': 17.180658428283586, '10866': 17.070852041773037, '12562': 16.990117906275326, '10656': 16.579721583354946, '10906': 16.284708865190165, '11915': 16.168746277388344, '10974': 15.639267602445532, '10904': 15.59192300189557, '10504': 14.667794212200505, '11068': 14.620139873119218, '10242': 14.436597537958031, '12387': 14.20349600725795, '12369': 13.941043215712627, '10194': 13.209936324152654, '11413': 13.18352885150741, '12298': 12.824137833709916, '11907': 12.646433237342974, '10832': 11.258834824397795, '10984': 11.203014143654704, '11495': 10.43363010369317, '12854': 10.082888770736494}"
0,844953,314.55465768799104,1220512,136.98226711560045,"{'12883': 82.9475319953945, '11775': 78.77280569395359, '12939': 63.09359278254088, '10970': 57.65353566884574, '10344': 55.19860973710626, '12570': 38.69032302004064, '11070': 33.15706838025476, '10834': 32.87862455404594, '11250': 30.44542895418925, '10116': 28.40343645287706, '11018': 28.24650901117523, '10944': 20.051868281394775, '11074': 19.40824894650242, '12425': 19.324179896270962, '12917': 18.48128576773096, '11114': 17.990068812012513, '11607': 17.722398166399984, '10904': 16.32686075483489, '11381': 16.31151109644579, '10832': 16.08935336473018, '10878': 15.70886980957983, '11022': 15.700037335176795, '11803': 15.549804455144983, '12429': 15.164047138718708, '11176': 15.109555127568996, '10848': 14.819273874573573, '10918': 14.195009724362967, '12377': 13.969798151849153, '11845': 13.193040124177216, '12129': 12.860440829876094, '10296': 12.781217203329033, '11323': 12.349300300236848, '11080': 12.130407567996457, '11353': 11.343935672513183, '10124': 11.097302405502079, '10276': 10.768424923244345, '12820': 10.58011605896427}"
0,169153,403.68715596330276,2041712,234.14128440366972,"{'11465': 222.46142288225684, '12109': 222.11846649804025, '10318': 88.89649348578847, '12475': 85.85154777303691, '12953': 78.15652268505282, '12983': 55.82798287785087, '10404': 46.88116128954121, '10174': 43.076525450996954, '10120': 41.444625500725245, '10944': 32.07612229047514, '12844': 30.77857051965389, '10818': 28.386360858775834, '11018': 25.16068290647156, '12939': 24.931865101973653, '11050': 24.074457337417662, '11957': 19.79699122998477, '12856': 19.754989249736862, '10600': 19.518786598443434, '11673': 18.473561468615003, '11681': 18.390524455774518, '12969': 18.09258029501459, '10734': 18.041292055530235, '10246': 17.98891271908339, '11124': 17.56834931205418, '11331': 17.49179981035761, '10248': 17.44838031147412, '12828': 17.371159620721414, '12921': 17.26934116644977, '11048': 16.744880995170828, '11475': 16.576484484812546, '12808': 16.556021193045705, '11803': 16.243087815536764, '10118': 16.109349347684407, '10888': 15.595444909491984, '10984': 15.188535438466584, '12431': 14.651455842490144, '12854': 13.968549879071185, '10904': 13.536620243067759, '11845': 13.510552966265085, '10208': 13.11855135010749, '11547': 12.987379144358702, '10070': 12.977708022463181, '12300': 12.964849272179466, '10946': 11.240236619082866}"
0,129733,390.1996106275767,1961997,224.69044892349976,"{'11435': 219.40528784340296, '10540': 118.75637012951314, '12523': 93.66586028827233, '12225': 77.6985899733505, '10344': 75.7413672872653, '11246': 73.15622723772378, '10532': 66.82312416158294, '12015': 66.81734143202797, '10954': 60.04486963117364, '10556': 50.42486259834685, '10970': 48.258104277478814, '10048': 40.776682646733214, '11587': 32.55772735859633, '11557': 20.589218968818194, '11026': 19.974263945262066, '10252': 19.70321941493538, '12537': 18.984348006902675, '12604': 18.81825788572423, '12437': 18.763610406291704, '10240': 18.492413754203383, '10898': 18.247790404630052, '12820': 18.091281894305144, '11042': 17.985498228386174, '11018': 17.11641364244636, '10226': 16.784388829188224, '11118': 16.773047389470154, '10244': 16.565651205202578, '12572': 16.31786127053127, '12431': 16.273276214995626, '12584': 15.96168336280088, '10130': 14.67920930808013, '12340': 13.882234471492303, '12606': 13.729773276298268, '10106': 13.236176010747382, '12808': 12.45287384732763, '12574': 12.39785324241975, '11160': 10.364024481004368, '12814': 10.18437417530171}"
0,111456,481.8939073159257,2829602,332.8160432839332,"{'10690': 217.72111119518962, '11465': 191.33965187107714, '10076': 119.137189148461, '10970': 92.01857445648864, '11300': 75.55986930723697, '10982': 71.74155862243794, '11066': 67.16227834553362, '12616': 64.52623248027578, '11555': 63.462961856391956, '12215': 62.65032013225071, '12993': 60.27710711486042, '12485': 58.79026507190626, '10046': 55.454790700550475, '11415': 53.54088709100892, '11200': 51.29255545699591, '12523': 48.80983047943171, '12477': 44.651551474323355, '10168': 41.09411946937651, '10116': 39.469665798406524, '12941': 30.231935370674528, '12856': 27.419678818017644, '11198': 24.72376575166848, '10448': 23.67249218528272, '11014': 19.93387113167274, '10224': 19.74730750140869, '12385': 19.716179565078946, '12421': 19.217756665712237, '12818': 18.975587082780528, '11202': 18.527334164653812, '12576': 18.371404138582935, '10998': 18.095092745731094, '10808': 17.67868616405388, '10892': 17.458535953154225, '12415': 15.620868728496507, '11022': 15.293117264866275, '10134': 14.418069870757332, '11196': 14.188307245350096, '11925': 13.67570684301553, '11433': 13.420980799896956, '11042': 13.219568387067989, '10190': 12.916617662176572, '11687': 12.577043129156019, '11547': 12.243603638758636, '11737': 11.424762116465121, '12881': 11.33986064169932, '12443': 11.079812676918175, '12820': 10.888832398347487, '10266': 10.71320562038581, '12808': 10.643221973784932}"
0,598451,276.35848639079444,810248,89.64903739765435,"{'10954': 86.85475394382948, '10344': 86.33440806840034, '10968': 85.18877998492343, '12953': 76.8335774757636, '10318': 67.34228570068797, '10508': 65.68794617428726, '11246': 59.49621489358148, '10992': 34.47387713569823, '11200': 30.901451312913522, '11298': 19.011465328429935, '11487': 18.032103867035318, '10930': 17.809235761843723, '11687': 17.68046398427754, '12469': 17.18477337987811, '11653': 17.011936377071095, '11114': 16.97660050512605, '11248': 16.97092164486283, '11785': 16.61923240322752, '12881': 16.424680138258232, '12608': 16.034795092288157, '10122': 12.919981610882877, '10246': 11.1762879137718}"
0,304340,421.4386045974356,2251735,260.1056948134458,"{'11435': 224.90968659025606, '10690': 158.95382311428216, '10182': 88.68319627193554, '10938': 83.33184160919512, '11587': 77.8785512899677, '10752': 73.41189991678681, '10132': 72.2436196878395, '10944': 65.47522267236076, '11026': 59.01562587397453, '12463': 54.76856329723778, '10472': 53.02678174686527, '11094': 52.70388422763355, '10982': 51.29773340091656, '11859': 50.63077016114734, '10932': 29.32518069003195, '11311': 26.516773330501223, '12856': 22.695780587746693, '11056': 20.53424324078782, '11248': 19.37692219151315, '10192': 19.353062909360677, '10004': 19.044532112226396, '12574': 18.63448204355902, '12564': 18.12847208707886, '12572': 17.714262852787353, '10858': 17.29475598057186, '10998': 16.943914818828347, '11170': 16.6580096027203, '11917': 16.52725188726492, '10222': 15.518285494227175, '11212': 15.233837150751324, '11353': 14.945726814553316, '11150': 14.066250975583372, '11178': 14.04025664302333, '10974': 13.929771228984523, '10196': 13.890919401055136, '12854': 13.761444153321353, '12239': 13.51464343998081, '11038': 13.504947976713044, '12969': 13.131053041539012, '12435': 12.549163629104427, '12913': 12.189039070355182, '12093': 11.412522533581145, '10118': 10.965075517571774, '10840': 10.402278248063016, '12361': 10.215387468790041}"
0,514481,407.0171126679683,2042378,234.56735959572757,"{'11435': 184.34309622653967, '10948': 83.91092881415997, '10090': 83.21572070429184, '12844': 82.11581883055197, '10714': 79.8576022426248, '10146': 77.70129320699193, '10938': 72.98783277462623, '10940': 69.79865991990158, '10472': 63.310585558737316, '10052': 62.89012243285724, '11066': 60.29463714702523, '12225': 52.813207178411304, '12519': 50.6195589739441, '11587': 32.452211700775436, '10684': 28.48324414725691, '12939': 26.022939754662943, '10520': 19.631927539371016, '10186': 19.006471847254765, '11751': 18.99593442598255, '12338': 18.629634321485934, '11164': 18.48108593642025, '12546': 17.64668770047244, '10848': 17.275876179095743, '10986': 15.715481675357859, '10036': 15.67578477023369, '10118': 15.35520016184037, '11457': 14.621935268679895, '11803': 13.462907094965598, '10156': 12.949531253730342, '11248': 12.412651317450562, '10872': 12.316216707947168, '10396': 12.276614028570702, '12580': 11.939698321763556, '11170': 11.166772902960304, '11431': 10.666947911064508, '10104': 10.540935904703693}"
0,227741,545.563400750878,3602741,436.3256630737556,"{'10008': 187.22455728628756, '11543': 174.66340818521633, '12013': 142.53444157440492, '11098': 96.25953809103694, '12069': 88.00729642909675, '12875': 87.45826429525614, '10472': 87.10054350104618, '10540': 86.85898127673912, '12953': 86.50886065918232, '12941': 84.13643362832197, '10344': 81.04655157936332, '12993': 74.69696351028747, '10414': 73.4850471030524, '10958': 72.5421557293694, '11198': 70.0092583368758, '12085': 69.33696030589272, '12616': 68.47414171399538, '10706': 65.55418470394785, '10748': 60.09076166301262, '11581': 52.00215450678595, '10508': 50.64681797857221, '11533': 44.63377674176368, '10046': 42.14287443103771, '11236': 41.67169184466912, '10544': 39.84814771166089, '11174': 39.84726188721605, '12519': 38.97414660628751, '10044': 37.96705879292688, '11311': 34.246159494245155, '10992': 33.58188529328325, '11066': 25.4210611289051, '10938': 21.61847791499609, '12965': 19.904392105304073, '10104': 19.769277262913285, '12513': 19.578415905134424, '12441': 19.55710690114278, '11258': 19.52768880744412, '11715': 19.50240902572112, '12073': 19.346350534990247, '10458': 18.581922350494715, '11363': 18.326948587574783, '10986': 18.243124513666622, '11248': 18.055554730573522, '12586': 17.890109861973315, '10836': 17.829923166846132, '11689': 17.825238873810893, '11735': 17.718488082284725, '11178': 17.600153507036886, '12604': 17.572367104529658, '12923': 17.305305258840907, '10086': 16.827432172142593, '11164': 16.241143073166562, '11158': 15.955507409649611, '10920': 15.439971269342589, '11607': 15.377585554019916, '10834': 15.181365697557274, '10880': 14.942712066468577, '12971': 14.851859881021749, '12975': 11.840943142727802, '12949': 11.093598687074872, '10058': 10.89544865520703, '12387': 10.860065982069708, '11022': 10.53234561657413, '10520': 10.424320292563381}"
0,844667,357.33985441310284,1663707,189.2296405823476,"{'11437': 116.78202115539911, '12953': 89.40403775974893, '10870': 86.34198653613294, '11250': 83.14580161303799, '12485': 81.80134791130736, '11545': 69.87038379119204, '11066': 57.23058330294851, '11246': 55.70843146508057, '10678': 55.332089580406986, '12875': 40.15843830425284, '10968': 37.34093582547688, '10958': 35.050194643508426, '11064': 34.390144675346946, '10318': 30.936091456231836, '11505': 30.893731961997034, '12469': 20.123708370862097, '10874': 19.93305686242588, '12975': 19.485186351175162, '11298': 19.419712774064344, '11829': 18.857665471196306, '12533': 18.38571920496352, '12491': 17.547331098246246, '11170': 17.14817900898774, '12556': 16.98091977565963, '10718': 16.906459311356006, '12435': 16.88170736306083, '11607': 16.631414007816467, '12449': 16.264554008990945, '11737': 16.1937970327002, '11048': 16.006056644112476, '12312': 15.919494277323986, '10998': 15.209239782814205, '10130': 14.996272857471327, '10732': 14.930916345016584, '10986': 14.781853332042598, '11080': 14.557805096486348, '10730': 14.380448177992525, '11046': 14.224249619306288, '11172': 13.312801247501055, '10672': 13.132555396604074, '12820': 13.132232587371787, '12604': 12.930182906933641, '12580': 12.61216781274458, '12133': 12.281134238583654, '12302': 11.97382609988013, '10994': 11.70978501347677, '11074': 11.64175072391252, '12574': 11.563212854627546, '10104': 10.663239797739157, '11993': 10.431216622284792}"
0,922711,358.0703762466002,1654441,187.49331368993654,"{'10060': 196.11967291825215, '10540': 106.91042362038732, '12015': 74.05651914430409, '10282': 68.09468656168136, '10414': 48.41613626886178, '12939': 45.22743483323731, '10938': 42.24826676955154, '10172': 38.14273565165321, '11064': 34.16770344893251, '12941': 33.332468320226255, '10708': 26.775788345713444, '11587': 24.179318382260487, '12810': 20.694493831519917, '11176': 19.966971379356266, '10196': 19.559668846944376, '12818': 18.830276956366262, '11701': 18.246915261235436, '10010': 18.174035564706124, '10506': 17.856936231876354, '12393': 17.595344051876566, '12049': 16.134131856729425, '12286': 15.739377477082138, '10378': 15.52674494263077, '12921': 15.319873759836947, '12881': 13.834148498856445, '12969': 13.586835478355788, '12943': 13.161855857475219, '11907': 13.099676364988387, '11150': 13.060268910112068, '10154': 12.648003471582015, '10832': 12.156164367294323, '12369': 12.075198873863208, '10876': 12.050157916604356, '10846': 11.986471948689555, '10264': 11.934941601386562, '11282': 11.88869910085449, '12423': 11.787389715252855, '12572': 11.699870272386526, '11178': 11.698579765308704, '10872': 10.213197130714404}"
